, fg_01, fg_02, fg_03, fg_04, fg_05, fg_06, fg_07, fg_08, fg_09, fg_10, fg_11, fg_12, fg_13, fg_14, fg_15, fg_16, fg_17, fg_18, fg_19, fg_20, fg_21, fg_22, fg_23, fg_24, fg_25, fg_26, fg_27, fg_28, fg_29, fg_30, fg_31, fg_32, fg_33, fg_34, fg_35, fg_36, fg_37, fg_38, fg_39, fg_40, fg_41, fg_42, fg_43, fg_44, fg_45, fg_46, fg_47, fg_48, fg_49, fg_50, fg_51, fg_52, fg_53, fg_54, fg_55, fg_56, fg_57, fg_58, fg_59, fg_60, fg_61, fg_62, fg_63, , 
dto, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4330733103454491, 0.4302939872699327, 0.3986655308254026, 0.46984353595911893, 0.1129047795060302, 0, 0, 0, 0.0771695053574647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0599742794060833, 0.056984171549071434, 0, 0, 0.4260820833954982, 0.4463071565453772, 0.3123435792476735, 0.054668366795196356, 0, 0.05565495314589666, 0.0413699173864675, 0.07575982446677709, 0, 0.05964600119783303, 0.04195719638361003, 0, 0, 0.07140562819700254, 0.04640932084979874, 0.09107509191748102, 0, 0, 0, 0.05212242905368866, 0.04729345848213513, 0, 0, 0, 0, 0.04547270686395571, 0, 0, , 0.02767511477201357
dto_java, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4330733103454491, 0.4302939872699327, 0.3986655308254026, 0.46984353595911893, 0.1129047795060302, 0, 0, 0, 0.0771695053574647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0599742794060833, 0.056984171549071434, 0, 0, 0.4260820833954982, 0.4463071565453772, 0.3123435792476735, 0.054668366795196356, 0, 0.05565495314589666, 0.0413699173864675, 0.07575982446677709, 0, 0.05964600119783303, 0.04195719638361003, 0, 0, 0.07140562819700254, 0.04640932084979874, 0.09107509191748102, 0, 0, 0, 0.05212242905368866, 0.04729345848213513, 0, 0, 0, 0, 0.04547270686395571, 0, 0, , 0.02767511477201357
element, 0.4175611965702549, 0.26345137587396134, 0.4145089058828924, 0, 0.28294864037277284, 0.15053516405195683, 0, 0.16361777893644694, 0, 0.14182227910012377, 0.15188018235838568, 0, 0.20877455960669386, 0.30055242871368865, 0, 0.09222448845780104, 0.10869030906514773, 0.13059300001214166, 0, 0, 0, 0.08925926128349689, 0.11395951612109244, 0.1206175676034889, 0.14406072861939173, 0.0936500934126529, 0, 0, 0, 0.15385401318611278, 0.15752653824134363, 0.0971182048064131, 0.09227623071141317, 0.15752653824134363, 0.1504863026410385, 0, 0, 0, 0.07587957983834548, 0.15295277282397907, 0.09012378625705117, 0.0669915862158039, 0.07360813556935604, 0.13242354526931047, 0.05795196825284884, 0.09706083607455371, 0.08612223740273577, 0.0863032749621823, 0.06937760478899896, 0.06441604117895701, 0.1053433657274904, 0, 0.17566227695958853, 0.14215798674685892, 0.08440346078306396, 0.07658375944414784, 0, 0, 0, 0, 0.06311602290728016, 0, 0.14052692405129374, , 0.07828103892655267
element_java, 0, 0.07547716395353322, 0, 0, 0.06485040618671783, 0.04312737870595629, 0, 0.046875465673814815, 0, 0.04063119190929901, 0.043512718000154556, 0, 0.05981259962103909, 0, 0, 0, 0, 0.02993125920227739, 0, 0, 0, 0.02045777404173085, 0.03264868537430605, 0.03455617529224946, 0.041272493632651265, 0.026830163370079128, 0, 0, 0, 0.04407820813094882, 0, 0.015899288854086202, 0.015106605907424868, 0, 0.043113380218718744, 0, 0, 0, 0.021739022881110223, 0.043820008429585895, 0.014754227728786855, 0.010967239171704208, 0.012050439068151392, 0.03793851371792264, 0.009487357027979513, 0.011122927885365685, 0.024673479919881728, 0.02472534604322523, 0.011357855931786023, 0.007381916431710272, 0.024144169936647978, 0, 0.04026091094661161, 0.04072737004087653, 0.013817749266982498, 0.012537580522225162, 0, 0, 0, 0, 0.007232937604921551, 0, 0, , 0.013837557386006784
elementdetails, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07518304157864679, 0, 0, 0, 0.04989647831355359, 0, 0, 0.09071165952254368, 0, 0, 0, 0, 0, 0, 0, 0.04888948793797711, 0, 0, , 0.003953587824573367
event, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.30347853125899515, 0.3160724509598628, 0, 0, 0.04946983217075747, 0.047003439321628274, 0, 0, 0, 0, 0, 0, 0, 0.04590703246231271, 0.03412400933022402, 0.037494330957587384, 0, 0.02951943097741636, 0.03460842687910923, 0, 0, 0.035339393599399437, 0.022968459176173166, 0, 0, 0, 0, 0.04299322714924776, 0.03901004692435873, 0, 0, 0, 0, 0.022504919100521277, 0, 0, , 0.01067468712634809
events, 0, 0, 0, 0.5249626902126685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5087021499235027, 0.5357116231008454, 0.5579428799089118, 0, 0.49575221137644765, 0.13098898945230114, 0.12445833647202303, 0.49575221137644765, 0, 0, 0, 0, 0, 0, 0.12155520904610845, 0.09035546113837763, 0.09927958731235981, 0, 0.07816320095026344, 0.09163812902741368, 0, 0, 0.09357362360688946, 0.06081717128892554, 0, 0, 0, 0, 0.11383987231115306, 0.10329298485328492, 0, 0, 0, 0, 0.059589783941608514, 0.41668009033079334, 0, , 0.034000855291330956
expanded, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.025431223409747246, 0.024163311536791982, 0.2887475954148419, 0, 0, 0, 0, 0, 0, 0.023599675749814003, 0.017542313503667153, 0.019274912918444354, 0, 0.015175213077821003, 0.01779134064543668, 0, 0, 0.01816711264936474, 0.011807519675237563, 0, 0, 0, 0, 0.022101760138673803, 0.020054105199583092, 0, 0, 0, 0, 0.011569225128723158, 0, 0, , 0.005139664171945377
git, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028756905035693493, 0, 0.048574622500421376, 0, 0.03771438957882974, 0, 0, 0, 0, 0, 0.022349173413459694, 0.021234921776206537, 0, 0, 0, 0, 0, 0.030557919707473877, 0, 0.02073959389747088, 0.015416332916821695, 0.016938955881239247, 0, 0.013336105117633968, 0.015635180067286827, 0.034682801633686366, 0.03475570835269285, 0.015965411670556557, 0.010376547779592028, 0, 0, 0, 0, 0.019423213037112048, 0.017623716623301085, 0, 0, 0, 0, 0.010167132524268882, 0, 0, , 0.0071164580842320605
group_java, 0, 0.2264314918605997, 0, 0, 0.1945512185601535, 0.12938213611786886, 0, 0.14062639702144447, 0, 0.12189357572789702, 0.13053815400046367, 0, 0.17943779886311728, 0, 0, 0, 0, 0.08979377760683219, 0, 0, 0, 0.06137332212519255, 0.09794605612291814, 0.1036685258767484, 0.1238174808979538, 0.08049049011023739, 0, 0, 0, 0.13223462439284647, 0, 0.04769786656225861, 0.04531981772227461, 0, 0.12934014065615623, 0, 0, 0, 0.06521706864333067, 0.1314600252887577, 0.04426268318636057, 0.03290171751511263, 0.03615131720445418, 0.11381554115376792, 0.028462071083938542, 0.03336878365609705, 0.07402043975964519, 0.0741760381296757, 0.03407356779535807, 0.02214574929513082, 0.07243250980994394, 0, 0.12078273283983483, 0.1221821101226296, 0.041453247800947494, 0.03761274156667549, 0, 0, 0, 0, 0.021698812814764653, 0, 0, , 0.041512672158020354
header, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.04473561587233571, 0, 0, 0.038699143239478075, 0.045370673645853336, 0, 0, 0, 0.030111003573505397, 0, 0, 0, 0, 0, 0.05114107364940304, 0, 0, 0, 0, 0.029503315579837267, 0, 0, , 0.004744305389488041
heatmap, 0, 0, 0, 0, 0, 0, 0, 0, 0.43933083128462014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.024163311536791982, 0, 0, 0, 0, 0, 0, 0, 0.023599675749814003, 0.03508462700733431, 0.019274912918444354, 0, 0.030350426155642006, 0.03558268129087336, 0, 0, 0.01816711264936474, 0.023615039350475125, 0, 0, 0, 0, 0.022101760138673803, 0.040108210399166185, 0, 0.42398091995531695, 0, 0, 0.023138450257446316, 0, 0, , 0.0075118168666893975
hotspots, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.08937140122220259, 0.060182827586261964, 0.04473561587233571, 0, 0, 0.038699143239478075, 0, 0, 0, 0, 0.030111003573505397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.029503315579837267, 0, 0, , 0.004348946607030704
issue, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05570855500076264, 0.025590329080146825, 0.016632159437851193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0162964959793257, 0, 0, , 0.0015814351298293467
issueanalysisservice, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.05570855500076264, 0.025590329080146825, 0.016632159437851193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0162964959793257, 0, 0, , 0.0015814351298293467
jtable, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.022367807936167855, 0, 0, 0.019349571619739037, 0.022685336822926668, 0, 0, 0, 0.015055501786752698, 0, 0, 0, 0, 0, 0.02557053682470152, 0, 0, 0, 0, 0.014751657789918634, 0, 0, , 0.0023721526947440203
jtree, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.052358309296083656, 0.04974790707772541, 0, 0, 0, 0, 0, 0, 0, 0.048587482492975634, 0.03611646444983192, 0.03968357463495768, 0, 0.031243030945101606, 0.036629166489439306, 0, 0, 0.03740281337576778, 0.024309556690014774, 0, 0, 0, 0, 0.04550354399721885, 0.041287791223348254, 0, 0, 0, 0, 0.023818951131290882, 0, 0, , 0.009488610778976081
listener_java, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.026179154648041828, 0.024873953538862705, 0, 0, 0, 0, 0, 0, 0, 0.024293741246487817, 0.01805823222491596, 0.01984178731747884, 0, 0.015621515472550803, 0.018314583244719653, 0, 0, 0.01870140668788389, 0.012154778345007387, 0, 0, 0, 0, 0.022751771998609425, 0.020643895611674127, 0, 0, 0, 0, 0.011909475565645441, 0, 0, , 0.004744305389488041
load, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.10547232162138846, 0, 0.048551701570131514, 0.047333485178970056, 0.05160483371434784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.04637822008554627, 0, 0, , 0.004348946607030704
loader_java, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.13014987238900225, 0, 0.036859325696893035, 0, 0, 0, 0.10077220625321727, 0.04020574342209333, 0.04255475225175415, 0.05082566940628703, 0.09912129558017557, 0, 0, 0, 0, 0, 0.07831772960319085, 0.07441308146153967, 0, 0, 0, 0, 0.15295331739532458, 0.10708346338413774, 0, 0.07267731458756757, 0.05402312517407365, 0.07419852526113578, 0, 0.05841678432800388, 0.054790026555054244, 0.09115364906266357, 0.09134526315280594, 0.0699340626097408, 0.045452892607163106, 0.02973272248126227, 0, 0, 0, 0.06806434933963094, 0.061758412607586854, 0, 0, 0, 0, 0.04453558086604387, 0, 0, , 0.030442626249214927
loadproject, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.11118339138906125, 0, 0.05118065816029365, 0.03326431887570239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0325929919586514, 0, 0, , 0.0031628702596586933
log, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.057513810071386985, 0, 0.09714924500084275, 0, 0.07542877915765948, 0, 0, 0, 0, 0, 0.04469834682691939, 0.042469843552413074, 0, 0, 0, 0, 0, 0.061115839414947755, 0, 0.04147918779494176, 0.03083266583364339, 0.033877911762478494, 0, 0.026672210235267935, 0.031270360134573655, 0.06936560326737273, 0.0695114167053857, 0.031930823341113114, 0.020753095559184056, 0, 0, 0, 0, 0.038846426074224095, 0.03524743324660217, 0, 0, 0, 0, 0.020334265048537765, 0, 0, , 0.014232916168464121
logloader, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028756905035693493, 0, 0.048574622500421376, 0, 0.03771438957882974, 0, 0, 0, 0, 0, 0.022349173413459694, 0.021234921776206537, 0, 0, 0, 0, 0, 0.030557919707473877, 0, 0.02073959389747088, 0.015416332916821695, 0.016938955881239247, 0, 0.013336105117633968, 0.015635180067286827, 0.034682801633686366, 0.03475570835269285, 0.015965411670556557, 0.010376547779592028, 0, 0, 0, 0, 0.019423213037112048, 0.017623716623301085, 0, 0, 0, 0, 0.010167132524268882, 0, 0, , 0.0071164580842320605
logservice, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028756905035693493, 0, 0.048574622500421376, 0, 0.03771438957882974, 0, 0, 0, 0, 0, 0.022349173413459694, 0.021234921776206537, 0, 0, 0, 0, 0, 0.030557919707473877, 0, 0.02073959389747088, 0.015416332916821695, 0.016938955881239247, 0, 0.013336105117633968, 0.015635180067286827, 0.034682801633686366, 0.03475570835269285, 0.015965411670556557, 0.010376547779592028, 0, 0, 0, 0, 0.019423213037112048, 0.017623716623301085, 0, 0, 0, 0, 0.010167132524268882, 0, 0, , 0.0071164580842320605
main, 0.30374858972371305, 0.3353765219196833, 0.3015282469348515, 0.24268427695054082, 0.2881574046074371, 0.3558897319017967, 0.30001924852625705, 0.3570638508598356, 0.1743496869304486, 0.3610826668681153, 0.35906957501348824, 0.22957626877926193, 0.3417072797618518, 0.2186323276915405, 0.2172292168119477, 0.2683492483223086, 0.2371953742326611, 0.36099204535220897, 0.22300655716903817, 0.21155757969359779, 0.21155757969359779, 0.3765957535148249, 0.37304158447346425, 0.3729010729796715, 0.36678180897184853, 0.37468390787697825, 0.23516721424023143, 0.24765338628838787, 0.2579306432911317, 0.3637360337012194, 0.22918060503649385, 0.3835132203623062, 0.38357114972550405, 0.22918060503649385, 0.35577421554027683, 0.21510288317262438, 0.22531329031353675, 0.23652486359395292, 0.37258282136788584, 0.36160535418272405, 0.3839895295555888, 0.36897099504312125, 0.38246519406753027, 0.3612356594568023, 0.3733842347736931, 0.37420883281590067, 0.37588992995229786, 0.3766800881923918, 0.3821125206715362, 0.379553662499495, 0.36782611839564494, 0.21404956899667388, 0.3577920413359842, 0.3619373859795292, 0.38593043374390645, 0.37405084180118586, 0.1627702996871133, 0.1682580310663503, 0.1627702996871133, 0.1326236701357744, 0.38107622491639165, 0.19262646341714118, 0.10222418977001388, , 0.42184782088197825
mainview, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3399632546056137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02265462590536023, 0, 0.017836074111815578, 0.020910920240345663, 0, 0, 0.021352581077451274, 0.04163364196422163, 0.04539063967850214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.040793408781937504, 0, 0, , 0.004744305389488041
manager_java, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3399632546056137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02265462590536023, 0, 0.017836074111815578, 0.020910920240345663, 0, 0, 0.021352581077451274, 0.013877880654740543, 0.04539063967850214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.013597802927312502, 0, 0, , 0.0031628702596586933
map, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.026475881721877512, 0, 0.07556063633990102, 0, 0, 0, 0, 0, 0, 0.03844243093451819, 0.08447853910275309, 0, 0.0332551393827718, 0.01949407596243535, 0, 0, 0.019905811544093675, 0.05175027336370389, 0, 0, 0, 0, 0.024217027802080945, 0, 0, 0, 0, 0, 0.05070587045247586, 0, 0, , 0.00830253443160407
matrix, 0, 0.2769847896331871, 0, 0, 0.29748362243567567, 0.1978351347046887, 0, 0.1720227724323694, 0, 0.18638455583849492, 0.15968221923469358, 0, 0.21949924262717374, 0, 0, 0.09696203122785466, 0.1142736958260523, 0.16476182528605277, 0, 0, 0, 0.16892006629053238, 0.14976697547501958, 0.12681365385885296, 0.1893263532913557, 0.17230652085120735, 0, 0, 0, 0.1617574451270459, 0, 0.14586733747963615, 0.13859490209235875, 0, 0.15821673635762526, 0.31089056676372573, 0.1628238903445115, 0.11395066368841579, 0.1595549796561609, 0.16080990833287873, 0.13536202374317144, 0.12074215334991281, 0.12161185486406731, 0.17403262607389391, 0.11315375037951726, 0.11225150253932513, 0.1584560415695452, 0.15878913202226025, 0.11462237345308943, 0.08804259466285626, 0.1329057852827015, 0, 0.1846859925051819, 0.14946059751304522, 0.1267703426256025, 0.12652803886998154, 0, 0, 0, 0, 0.08626575492460574, 0, 0, , 0.10318864222136488
matrix_java, 0, 0, 0, 0, 0, 0.045509413754359795, 0, 0.049464517118525994, 0, 0.04287535619867633, 0.04591603631992416, 0, 0, 0, 0, 0, 0, 0.031584438936403635, 0, 0, 0, 0.02158770904455058, 0.03445195548205213, 0.0364648009299478, 0.043552078650750406, 0.028312061677362377, 0, 0, 0, 0.046512759911955706, 0, 0.033554894202775125, 0.04782294676560798, 0, 0.04549464209499297, 0, 0, 0, 0.02293972452295841, 0.04624029918299064, 0.031138282663243564, 0.04629195097722709, 0.03814804659563949, 0.040033954527728864, 0.04004547175152311, 0.03521182662732311, 0.02603625910328527, 0.0260909899248167, 0.023970358527293133, 0.03115855396464545, 0.025477713980579467, 0, 0.04248462367465265, 0.042976846493598383, 0.029161877554976925, 0.03969018915024472, 0, 0, 0, 0, 0.030529724736215607, 0, 0, , 0.022140091817610855
matrixview, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.07121034584484524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.15376972373807277, 0, 0, 0.1330205575310872, 0.1559526076994828, 0, 0, 0, 0.10350054672740779, 0, 0, 0, 0, 0, 0.1757872025094924, 0.44940681335752974, 0.46455837280323786, 0.44940681335752974, 0, 0.10141174090495172, 0, 0, , 0.020558656687781507
message_java, 0, 0, 0, 0.5374107662735224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.27420729057490467, 0.14279324808170352, 0, 0.5075076396185014, 0.06704752024037908, 0.06370476532861961, 0.5075076396185014, 0, 0, 0, 0, 0, 0, 0.06221878169241264, 0.046248998750465085, 0.05081686764371774, 0, 0.040008315352901905, 0.046905540201860475, 0, 0, 0.047896235011669674, 0.031129643338776082, 0, 0, 0, 0, 0.05826963911133615, 0.05287114986990326, 0, 0, 0, 0, 0.030501397572806645, 0.4265605362256814, 0, , 0.017791145210580152
method, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.45650623439056354, , 0.00039535878245733667
method_java, 0, 0.07416445357247939, 0.46675522424203697, 0, 0.06372251800229595, 0.04237730073840304, 0, 0.04606020040438004, 0, 0.03992452800434937, 0.04275593815265211, 0, 0.05877232973902957, 0, 0, 0, 0, 0.029410690163713196, 0, 0, 0, 0.020101969306216844, 0.032080854444079286, 0.03395516900558534, 0.04055467611003059, 0.02636352906459626, 0, 0, 0, 0.043311593192589835, 0, 0.01562276599025706, 0.014843869506659009, 0, 0.04236354571499685, 0, 0, 0, 0.021360934469791946, 0.04305788413992925, 0.014497619943206376, 0.010776495270395732, 0.011840855988549226, 0.03727868128397042, 0.009322351463288978, 0.01092947622213385, 0.02424435498286777, 0.024295319042660236, 0.011160318364034425, 0.007253529011934619, 0.02372425083982979, 0, 0.039560687024806085, 0.04001903339115034, 0.013577428858060748, 0.012319525003936798, 0, 0, 0, 0, 0.007107141247690367, 0, 0, , 0.014232916168464121
metric_java, 0.4542017777422559, 0.07164224325287828, 0, 0, 0.06155542062943811, 0.08187223775427739, 0.44862521390295484, 0.08898753844176946, 0, 0.07713352176858294, 0.08260375891919132, 0, 0.05677358007616162, 0, 0, 0, 0, 0.05682096253522859, 0, 0, 0, 0.03883666920003533, 0.0619796753601585, 0.06560081981089189, 0.07835095739165902, 0.05093389814850596, 0, 0, 0, 0.08367727518253175, 0, 0.030182923150993638, 0.028678108144375696, 0, 0.0818456632786264, 0, 0, 0, 0.0412689688840774, 0.08318711352716666, 0.028009159766650943, 0.020820009003927272, 0.022876336147340796, 0.07202179006369089, 0.018010627438091356, 0.021115565649450673, 0.046839689191380304, 0.046938150904315, 0.02156154881487356, 0.014013696990485552, 0.04583485666750978, 0, 0.07643058706856978, 0.07731610459859829, 0.026231365948033877, 0.0238011166961383, 0, 0, 0, 0, 0.013730878273160751, 0, 0.152858022366572, , 0.02767511477201357
metrics, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.057513810071386985, 0.09178663748401823, 0, 0, 0.07542877915765948, 0, 0, 0, 0, 0, 0.04469834682691939, 0.042469843552413074, 0, 0, 0, 0, 0, 0.061115839414947755, 0, 0.04147918779494176, 0.03083266583364339, 0.033877911762478494, 0, 0.026672210235267935, 0.031270360134573655, 0.06936560326737273, 0.0695114167053857, 0.031930823341113114, 0.020753095559184056, 0, 0, 0, 0, 0.038846426074224095, 0.03524743324660217, 0, 0, 0, 0, 0.020334265048537765, 0, 0, , 0.014232916168464121
metricsloader, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028756905035693493, 0.045893318742009116, 0, 0, 0.03771438957882974, 0, 0, 0, 0, 0, 0.022349173413459694, 0.021234921776206537, 0, 0, 0, 0, 0, 0.030557919707473877, 0, 0.02073959389747088, 0.015416332916821695, 0.016938955881239247, 0, 0.013336105117633968, 0.015635180067286827, 0.034682801633686366, 0.03475570835269285, 0.015965411670556557, 0.010376547779592028, 0, 0, 0, 0, 0.019423213037112048, 0.017623716623301085, 0, 0, 0, 0, 0.010167132524268882, 0, 0, , 0.0071164580842320605
metricsservice, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028756905035693493, 0.045893318742009116, 0, 0, 0.03771438957882974, 0, 0, 0, 0, 0, 0.022349173413459694, 0.021234921776206537, 0, 0, 0, 0, 0, 0.030557919707473877, 0, 0.02073959389747088, 0.015416332916821695, 0.016938955881239247, 0, 0.013336105117633968, 0.015635180067286827, 0.034682801633686366, 0.03475570835269285, 0.015965411670556557, 0.010376547779592028, 0, 0, 0, 0, 0.019423213037112048, 0.017623716623301085, 0, 0, 0, 0, 0.010167132524268882, 0, 0, , 0.0071164580842320605
model, 0.39752655687245436, 0.4389191539485289, 0.39462071548324634, 0, 0.43099636538264763, 0.46576551969464963, 0.392645835724166, 0.4673021308347126, 0, 0.43880729094332904, 0.46992709320099946, 0, 0.44720444136230625, 0.28613188468556433, 0.28429558369275265, 0.26339863706505623, 0.310426002341442, 0.4227122458882599, 0, 0, 0, 0.28892040767855853, 0.3525981028058769, 0.344490963779088, 0.4114460292215046, 0.28975943728829884, 0, 0, 0, 0.43941623377780187, 0, 0.22454197647072552, 0.21334709868773397, 0, 0.4656143393336175, 0.28151277541314507, 0.29487549752054565, 0.2063656541851607, 0.28895547151245743, 0.43684223757545204, 0.208370543231532, 0.16399882627216858, 0.21022922338831643, 0.4412444631169996, 0.1655142761786347, 0.16632692050851758, 0.26646776461682, 0.28756851471150174, 0.19814657527346463, 0.12878323767118738, 0.34098252365713105, 0, 0.4348083438662299, 0.4398459920835696, 0.21810309522028265, 0.17706534779370234, 0, 0, 0, 0, 0.12618418689138042, 0, 0.13378442423490058, , 0.21388910130941916
model_java, 0, 0, 0, 0, 0, 0.05000739597549052, 0, 0, 0, 0.09422599581661305, 0, 0, 0, 0, 0, 0, 0, 0.034706128122890305, 0, 0, 0, 0.023721358403372066, 0.03785705940358116, 0, 0, 0.031110321192540875, 0, 0, 0, 0.051109909158240076, 0, 0.03687133590362094, 0.03503306002476548, 0, 0, 0, 0, 0, 0.025207002093679008, 0.05081051941802789, 0.05132381311949107, 0.05086727628466582, 0.027945638999679872, 0.08798152519998693, 0.05500427267951485, 0.05158937787178675, 0.028609586704986378, 0.028669726918594908, 0.03950925022959635, 0.05991676294605699, 0.027995837047122413, 0, 0.09336729365205339, 0.04722451912880017, 0.04806619459498513, 0.04361302072339399, 0, 0, 0, 0, 0.058707547272693776, 0, 0, , 0.024907603294812213
